feature	Acidaminococcaceae	Eubacteriaceae	Bacteroidales_unclassified	Bacteroidaceae	Clostridia_unclassified	Ruminococcaceae	Odoribacteraceae	Prevotellaceae	Lachnospiraceae	Enterobacteriaceae	Rikenellaceae	Akkermansiaceae	Tannerellaceae	Clostridiaceae	Alphaproteobacteria_unclassified	Sutterellaceae	Veillonellaceae	Lactobacillaceae	FGB1798
SRR16554711	NA	0.0196577948096165	0.262087121144314	0.229167931028912	0.0149627720816591	0.0639589739738581	NA	0.000267644566269537	0.204998709804742	0.0133585419876691	2.13941007295388e-05	NA	0.0134464106156655	0.0722467866279011	0.000537253896891786	0.0416352122447607	0.00383270948426682	NA	NA
SRR16554712	NA	NA	0.532575440757431	NA	0.0245793746263291	0.0828762918915569	NA	NA	0.162600726242312	0.0571167295365013	NA	0.00167239487731148	NA	0.022918344619958	NA	NA	0.00867491422566602	NA	NA
SRR16554713	0.0417810831173168	0.0644661124296978	0.000786001329598932	0.0010224898267091	0.0397169091448375	0.136394951966518	NA	NA	0.456537603180028	NA	0.00160411390995402	0.0323167144733978	0.0395293118377884	0.0328675552147524	NA	NA	4.82875951220354e-06	0.00990040562787092	NA
SRR16554714	NA	NA	0.168323816832382	0.531260653126065	6.20000062000006e-06	0.0852672085267209	NA	0.000342100034210003	0.0672768067276807	0.000910200091020009	0.0356392035639204	NA	0.0632624063262406	0.00260850026085003	NA	NA	0.00587420058742006	NA	NA
SRR16554715	0.00630448197521288	0.000367359156159621	0.259736265253884	0.267095058841119	0.0047361527138594	0.072537698107362	0.01238917990302	NA	0.0470387766074407	0.00637404291329356	0.138602460664715	0.00013983479939206	0.0761091379546171	0.017765333985692	NA	0.0326124694957973	0.00114495470849638	NA	NA
SRR16554716	0.00610496151661928	7.19230441635815e-05	0.0834232455683367	0.416532750881437	0.065376428623308	0.0983153620136672	0.00386624296474274	0.00292122878953011	0.144170399550213	NA	0.0863360782781684	NA	0.0252172713226537	0.012974269758555	NA	0.00816979017691046	NA	NA	NA
SRR16554717	0.00466001414263231	0.000510724829501777	0.232770931347766	0.255110131689966	0.0993941511313266	0.0941149069279302	NA	NA	0.0441235571127755	0.05376529389073	0.0976982669956536	NA	0.0124586176836653	0.00427470299632325	NA	0.0267667512649146	NA	NA	NA
SRR16554718	0.00114116023191426	0.0032778167959682	0.0254929152653059	0.0878028414748984	0.26337354342869	0.301661705610551	0.000152161917608383	0.00909971587417022	0.130067140769268	0.00247996850627357	0.00878412880804151	NA	0.0509155436377095	0.00761383579617234	NA	0.00411681919861029	9.85532704794508e-06	NA	NA
SRR16554719	NA	0.00304480213136149	0.0576742403719683	0.24474267131987	0.0471645330151731	0.087816361471453	0.000886700620690434	4.60000322000225e-06	0.0146674102671872	0.415258690681083	0.0281416196991338	0.030513921359745	0.00985160689612483	0.00441020308714216	NA	0.00544170380919267	0.00621650435155305	0.00126770088739062	NA
SRR16554720	0.00905633324883063	0.000562189357924941	0.33712778094112	0.280589225413171	0.00110202096075601	0.0459693475177663	0.00736868334819643	0.0412796280823501	0.0355161353875062	0.000849714896551509	0.0809714949440822	NA	0.0385150796446944	0.0296772754214587	NA	0.0286971402868596	0.00143245896480469	NA	NA
SRR16554721	4.56427350888138e-05	0.00370189430237979	0.0682739066712388	0.0440767059992489	0.122419722215092	0.371495993802898	0.00436623773593132	0.00528338822453949	0.142569110350065	0.000370619008921168	0.0828192260946712	0.00237825498480419	0.0110416756833442	0.0161817994170402	NA	0.00230533400333289	NA	0.000453742484118208	NA
SRR16554722	0.00903537773275829	0.000315707514434321	0.259877638787771	0.334281291634451	0.00275518010528668	0.115205244881741	0.00803142365806808	9.97685891081325e-05	0.0898371745284837	0.00035268979772676	0.0990464943563887	NA	0.0291969903107462	0.0189866415605019	NA	0.0144079423736629	NA	NA	NA
SRR16554723	0.00530582922502677	0.00174110089766929	0.00476522820832078	0.136041540722299	0.0344816743567814	0.287034904231094	0.00655877001620967	5.23364462550139e-05	0.069561718302682	0.00930575442882813	0.249785143740848	0.0809434850996257	0.0466702163521831	0.0166125908954014	0.022214053140192	0.00597377181455682	NA	NA	NA
SRR16554724	NA	NA	0.503530143453085	0.260219640137752	NA	0.0144906472646433	0.00820932307213896	3.89260812463403e-05	0.0323165870317705	0.000394994966074762	NA	0.00243646392390337	0.134305015068694	0.00359674785272488	NA	NA	9.63778895447633e-05	NA	NA
SRR16554725	0.00438092975580395	0.000390885543195064	0.0810090280660453	0.0496042389178367	0.0589343145908349	0.0780044113623856	NA	0.466395005426275	0.0354056795922154	7.79243809171194e-05	0.047452999488437	0.0224050496683686	0.00912494500539468	0.0206913451074967	0.0487523358886212	NA	NA	NA	NA
SRR16554726	0.00456699960314362	0.000311772158898691	0.106270290095506	0.339731524221251	0.0406710694954069	0.234315939150857	0.0448159009290343	NA	0.0354907926067609	0.0252357554584016	0.0787442748588232	NA	0.0178997067491607	0.020038400733859	NA	0.006217145496656	NA	NA	NA
SRR16554727	0.0100602292372209	0.0001491120527659	0.0729824000508786	0.0767094493639963	0.263765577804907	0.179180261861391	0.00657790417208648	0.00933293197697229	0.0209855876970095	NA	0.178028296053172	0.0569645641867227	0.0275368493697545	0.00916974666850586	NA	0.00775490103815507	NA	NA	NA
SRR16554728	0.00860867201011059	6.06517927064435e-05	0.0569503544089918	0.0698614211470555	0.119508271361997	0.29577990492779	0.0132642742367659	0.0107231949769403	0.0494609073487202	0.0208722966011176	0.166372904220851	0.0918932373146198	0.027448294084383	0.0317419792988506	0.000857414875786073	0.00019087475939969	NA	0.000978403659506712	NA
SRR16554729	0.0214977693277413	NA	0.256511555875503	0.494253542741024	NA	0.0125828209508428	NA	0.0518746183501344	0.0444178572834194	0.00136246480862532	0.0388384783087687	NA	0.0601099151612995	0.0128551612798774	NA	NA	NA	NA	NA
SRR16554730	0.02430185480836	0.00461490843400593	0.258504635576936	0.152159926413338	0.0945008081101163	0.145220179570211	0.00642037286883678	0.00381081876600322	0.15846727372039	0.000116989384091097	0.0160974221451504	0.0290986460602268	0.0320099036666602	0.019394869296357	NA	0.0181160269680349	NA	NA	NA
SRR16554731	0.00676152647424846	NA	0.0380017940398268	0.183650957911872	0.0850772137831829	0.382954421080489	0.00453953460360001	0.0145457367232077	0.0216007491187605	0.00173369800947285	0.150419062918216	0.00144333920729846	0.0229940544199802	0.017399754115781	NA	0.0111740073857921	0.000236039584695416	NA	NA
SRR16554732	0.0212051681522241	NA	0.0660241744397609	0.116097254182577	0.0139027236981127	0.0766598760384709	NA	0.0606613477099018	0.169283381049601	0.11367371510771	NA	0.296660008754331	0.0515646585528122	0.00593227607946534	NA	NA	NA	NA	NA
SRR16554733	0.0133720618074977	0.00133345311942656	0.320222993507629	0.219302536612283	0.0603928168745292	0.0653199591097058	NA	NA	0.0797020515849242	NA	0.0694148360746806	NA	0.0990093725530014	0.0112827867915632	NA	NA	3.6999018143872e-05	NA	NA
SRR16554734	NA	NA	0.00015071301055101	0.399866288003281	0.0260203447908197	0.0741578849468602	NA	NA	0.142176596321308	0.00256370891772792	0.000242069033154053	0.00011785903985553	NA	0.0671676836130867	0.107920530519568	0.129261077558943	0.0285895497259503	4.06705287791623e-05	NA
SRR16554735	NA	NA	0.0417262603545887	0.0823549764318681	0.00297345509074259	0.0323348409438833	NA	0.706328713205866	0.037938368083365	0.0174600903237412	0.00110490079030307	0.00620415082939938	0.0364217398722767	0.000189489536309494	NA	0.00902228857322329	0.0100667947649155	NA	NA
SRR16554736	0.0134701998843895	0.002231646840488	0.115130365998357	0.161859137789406	0.103508473029298	0.237252243755514	0.0143956919894125	0.00512166479053211	0.127366941495026	0.00324901883233442	0.0508404879978095	0.00398454470777937	0.0283195716328455	0.0335875140710092	NA	NA	0.000875962152788342	NA	0.00150111046883081
SRR16554737	0.0118653225946331	0.000448006934501847	0.311593159205264	0.419324939945554	0.00766255428282993	0.0467475091758539	0.0077295192987687	3.37020653986932e-05	0.0206690266162885	0.111469855752965	0.0033370533680439	NA	0.0225800544809805	0.00299553178675616	NA	0.0209709180815862	NA	0.000301781686583087	NA
SRR16554738	NA	NA	0.252276282468868	0.455843571826233	0.00440919009359131	0.176734342103446	0.00574138373098886	NA	0.0381945335901643	5.26031063674748e-05	NA	NA	0.0261609739493671	0.0198317134201022	NA	NA	0.00155378850196509	NA	NA
SRR16554739	NA	NA	NA	0.768829424987761	0.000694789945240458	0.0392485444043261	NA	4.34914880714661e-05	0.0996345963297265	0.00970128649969443	NA	NA	NA	0.0324505563527802	NA	NA	0.012360388296301	NA	NA
SRR16554740	0.0053746411843827	3.12857531074517e-05	0.169015572083974	0.153307383666097	0.114319283670435	0.23921155334906	0.00662538621919666	0.00387760648003307	0.0948807830116077	9.45423488064599e-05	0.0554525130224093	0.0319072434511154	0.012331268169144	0.0635718510432771	0.00225794075802868	0.00773226246234862	NA	NA	0.000157456399763416
SRR16554742	0.02280118337823	0.000118694119994175	0.11514445750509	0.257243426722854	0.0115772913894499	0.0705248050856889	0.00344889053729909	0.00116247261100986	0.0534439055988961	NA	0.0620997762519252	NA	0.0264537641865498	0.016695841166233	0.301642003294889	0.0191784370774674	NA	NA	NA
SRR16554743	0.0643115717073357	0.00425426722310692	0.004805089674096	0.00795656355123001	0.0868902677554107	0.139619781775543	0.000146857275830551	0.000567187777914475	0.266311098835521	0.0181754182166474	0.000708733500269238	0.356153728990473	0.00501970514561767	0.000495553583741019	NA	NA	0.000578385106863431	NA	NA
SRR16554744	0.0341632331652279	0.0107564645726099	4.28239910916393e-05	0.284866159256964	0.0576124618056705	0.185835497885914	NA	3.25122651913862e-05	0.154055122604601	0.0570967541962355	0.123786082396998	0.0187345862444245	NA	0.0134339951884274	NA	NA	3.10564921231152e-05	0.00161384576060079	NA
SRR16554745	0.0107563010756301	0.00516070051607005	0.160767316076732	0.340450234045023	0.0275315027531503	0.0628457062845706	NA	0.00273510027351003	0.0942807094280709	5.51000055100006e-05	0.0434007043400704	0.0460353046035305	0.0501690050169005	0.0245887024588702	0.0424409042440904	0.0109489010948901	NA	NA	NA
SRR16554746	NA	0.000272974064136458	0.110859635380594	0.557350433628236	0.00703545976226732	0.0611275812994403	0.0164755560660383	NA	0.0580356416628175	0.000292322564393534	0.0488416533527623	NA	0.0262444536353244	0.0329968337473337	NA	0.00792462810210684	0.0381557354623749	NA	NA
SRR16554747	0.0225184107420643	NA	0.36594005698251	0.289389464413075	0.00822048524987879	0.0194066256207893	0.0030759838562034	0.0140147913043641	0.045981811085382	0.0277476183968896	0.0289174773820243	NA	0.0770824636511862	0.0325978708309076	NA	0.0179290629521957	0.0199325298250278	NA	NA
SRR16554748	0.030910644901931	0.00162096785324849	1.55281646399536e-05	0.54240267291474	0.00822561388010877	0.0217425576957584	0.0141598529655344	0.00155421831219202	0.0465549472732543	0.0297472187331778	0.0277416053016605	5.28388935665089e-05	0.142095646592776	0.0390510695454734	NA	0.0206013454291985	0.00040297743930213	8.42187262764151e-05	9.94233874863697e-05
SRR16554749	0.0133725582594624	0.000692956406540353	0.142977967653884	0.102353051008704	0.0543081105351602	0.280183669568155	0.0101968507437473	0.181156364751803	0.0459720728009887	0.000129144401667986	0.057442251780459	0.0391854344675516	0.0407057152510425	0.00821289487956896	NA	0.00501551511056183	0.00084810751215869	NA	NA
SRR16554750	0.0153401265586692	0.00300316228886366	0.0444110362831323	0.117690555967685	0.0439391772766385	0.116307453759387	0.00373341254300612	0.481440483034672	0.0255780272829549	NA	0.0122564267380708	NA	0.0103436603593728	0.0171103285162724	0.00329889956937318	0.0143958672988286	0.000718234574004628	NA	NA
SRR16554751	0.0255297449428464	0.00299040493631036	0.0918346249319503	0.459256870313464	0.00263517611946159	0.107972995247664	0.0032724202146261	0.122066601415271	0.039927862168765	NA	0.0441732248682258	0.00216296924663269	0.0346014749869422	0.0267006502916476	NA	0.0161823393402519	1.90191594513157e-05	NA	NA
SRR16554752	0.018452115479327	0.000336643274812149	0.145795028028119	0.311344647927067	0.0167791638970932	0.145462050750388	NA	NA	0.059108756307348	0.000287414171152625	0.0845449104543553	0.0588709902109498	0.00811892662119294	0.0201069465617032	0.0864342606071436	0.0192466941609465	0.00572785858217249	NA	NA
SRR16554753	0.000766352123202294	8.4303950380865e-05	0.18450597728572	0.251150128120094	0.0035370097993952	0.147263142156389	0.00613186035134089	0.0314739617128601	0.0464469901872497	0.0467700162149467	0.111390454893891	0.0693856986069085	0.0121946498918499	0.0504753209053869	NA	0.00855570326136301	0.000257815670038512	0.000732651410364399	NA
SRR16554754	0.00850637022658681	0.000544864018116729	0.0436990520217435	0.288504433405272	0.0760553547788406	0.119945002788171	0.00291587384695281	NA	0.0736135764789014	NA	0.252330677121245	0.0027228302280341	NA	0.0255364569365872	NA	0.0176746651001826	0.00080463219550402	NA	NA
SRR16554755	0.00909121368819594	0.00137869757133302	0.317541092148238	0.339586377190943	0.00402451985596384	0.0402692279011566	NA	NA	0.100484050214329	NA	0.050919528442787	NA	0.0446589260599111	0.0385993578863566	NA	0.0251104362589	0.00106439829682735	NA	NA
SRR16554756	0.000682654736841212	0.0015096458255297	0.03645632939825	0.117775599711709	0.140926259713805	0.397683661379495	0.00276752493593417	0.0203473956461963	0.0802364825453763	0.000207861314930678	0.0931803035708453	0.0246977420746511	0.00693503824860298	0.0227849937705237	NA	0.00086495759417072	0.00867386177901288	0.00036492386973289	NA
SRR16554757	9.30134063473522e-05	0.000185349530609651	0.0333818794081187	0.0459558470778326	0.0681790526133042	0.230713207384452	0.00222374284592578	NA	0.0866703209797833	0.00974778240913301	0.223510425290255	0.0761526946006395	0.00708606381487262	0.016591492117904	0.000326675725690822	0.00259624799270522	0.0151571215421081	0.0012714842343405	NA
SRR16554758	0.0126167881544111	0.00439112729202164	0.255339001642787	0.220383898100977	0.0178757192931138	0.0777524145889731	0.00216962024952348	0.0567097201664493	0.0988743221112194	NA	0.052534105609427	0.065261305319038	0.0278343326611652	0.0495188080773908	NA	0.0328632581653383	NA	NA	NA
SRR16554759	0.0025047	0.0019474	0.2576677	0.3512586	0.0280734	0.1106297	NA	2.87e-05	0.0320327	0.0001547	0.1584649	1.96e-05	2.6e-05	0.0090622	NA	0.0081962	0.0046792	NA	NA
SRR16554760	NA	0.000286659969870465	0.0575985454123217	0.168230697170352	0.255117243322909	0.305283645202044	NA	NA	0.0453636378480666	NA	0.0304353965795539	0.0294481130335338	0.01747688426013	0.00631423012747902	NA	0.00268002881114128	0.00273854010245977	NA	NA
SRR16554761	0.0109570629302058	NA	0.313752100158941	0.411572644068381	0.00548867359042551	0.0273206431391784	NA	NA	0.0495081476942158	0.000243003284111917	NA	NA	0.0903833590861772	0.0156637225962577	NA	0.0343961771016905	NA	NA	NA
SRR16554762	0.0060214553583894	0.000970000165536145	0.128755158819438	0.208729522580223	0.0162514850101815	0.250890121167253	0.0238308541259051	0.071986672153999	0.0923895746376971	NA	0.036622946037403	0.00166868763048335	0.0169387202889949	0.0464912948289319	0.0314312536198018	0.0222679430509852	NA	NA	NA
SRR16554763	0.00981711476187321	0.00249440190932423	0.064500666541338	0.0400366609006445	0.0891457901952378	0.350710744502105	0.00288751928957558	0.108779343484959	0.102619753156548	NA	0.0760580695682516	NA	0.00851942166662835	0.026375944642581	0.00491633407223171	0.00222233041966633	NA	NA	NA
SRR16554764	0.0125178097266913	NA	0.110255923639044	0.131316814413911	0.0492835674233786	0.0813907557663689	0.0056695481917184	NA	0.0716490486172012	NA	0.0926092580506467	0.201681185369894	0.0363923934890972	0.0690356007597733	0.0147497657203095	0.0163157618824302	NA	NA	NA
SRR16554765	0.0108408890561238	1.06413634906737e-05	0.223669755074121	0.289666108066026	0.0253945498341437	0.170586909505419	0.00418067247458098	0.0611792205669463	0.0736412149372394	NA	0.0279018678998162	NA	0.0401236866961248	0.0109554965409184	NA	0.0091265653977763	0.000121737198333307	NA	NA
SRR16554766	0.0167534407217033	0.0888211954894035	0.039350770696601	0.0633708987066567	0.0887388889202828	0.125380053654055	0.00128582516266604	0.00213616258274574	0.262018540353191	0.000146063448782833	0.0353119750652863	0.00070488819942464	0.00690674960548127	0.026956875534532	NA	0.00473250487881402	0.000545680268707607	0.0251909696672038	NA
SRR16554767	0.0119029472949991	0.00537570864392757	0.356595155515938	0.0762617020496163	0.011381154802127	0.111131903110319	0.00465281469263325	0.208217445755298	0.0612024982227499	0.000193648943460447	0.0243670456775122	0.00456874100822047	0.0358283150154785	0.020243941774898	NA	0.0213435370684019	0.000114116635352519	NA	NA
SRR16554768	0.00312213468844692	0.000303593978067602	0.261477114159529	0.40869277283556	0.0211712828282155	0.0635626813411403	0.0101975458376108	NA	0.0594819150738725	0.0289996157826481	0.0519407892329123	NA	0.00631014457256666	0.0024638197147746	NA	0.00790065365017955	0.0223982220033423	NA	NA
SRR16554769	NA	0.0217976400611384	0.0235563684207705	0.0506363393030284	0.144113209279129	0.275435036824111	0.00390960737729666	0.211122459667259	0.0665387742068691	2.81135016595465e-05	0.004465208626373	NA	0.0101485818176778	0.010549624187863	0.00606192476016241	0.0100998081613103	0.00222279727772387	0.000734612336387593	NA
SRR16554770	0.0116555176442816	NA	0.234049378256362	0.473507624793597	0.0208729578251823	0.0191998600241241	0.0179325608305153	NA	0.0746327507200307	9.94986970188691e-05	0.0278730864855202	0.0168775049875134	0.0410876224134318	0.0276771695464985	NA	NA	NA	0.00187743465045718	NA
SRR16554771	0.014030490496701	0.000526150051730809	0.31681913903571	0.249812614306338	0.00710883156550893	0.0550706206503935	0.0487565004406067	0.0492138323240002	0.0699358776596198	NA	0.0255759633265211	0.0098637954221217	0.0218880125994774	0.048980745400901	NA	0.014465983797263	0.00771115033296914	NA	NA
SRR16554772	0.00548042716388152	NA	0.129665262424691	0.340808474036396	0.00197715535031066	0.0457147071108186	0.0101706325451153	0.190039404707165	0.0263672355106727	NA	0.07363367338381	0.00297910823404694	0.0389005805770075	0.0226047222025984	NA	0.0350126811437032	NA	NA	NA
SRR16554773	0.028049712180523	0.0010430698960026	0.383567804816425	0.217025105234049	0.00727302541640863	0.0661383200496337	0.00755618974890684	NA	0.0664642368664538	0.0906420708713716	0.0555987553470373	4.87627805263228e-05	0.007132066960143	0.0212941392467693	NA	0.0178895899515105	NA	NA	NA
SRR16554774	0.0180901231364215	1.66435415205961e-05	0.275277027060289	0.384454557154039	0.00909803960178334	0.0975752235333113	0.00406301666768638	NA	0.0319776348308536	0.0976933692364998	0.0113956687878978	NA	0.0136242624391134	0.00205993128327097	NA	0.0214836474860399	0.00010747977165061	NA	NA
SRR16554775	0.0106598631353209	NA	NA	0.463636379329095	0.0274580950457472	0.172034286943998	0.0243517398086564	NA	0.114654233420276	0.0429768671878641	NA	0.000951942004268318	NA	0.0816873724409798	NA	0.0178143885711721	0.0025302646092659	NA	NA
SRR16554776	0.0140147889978499	0.00182742881165459	0.16771244946153	0.169544105714209	0.0383798801990185	0.20496184147331	0.00981071632813867	NA	0.166868487832603	4.21569813252793e-05	0.0664992913164839	NA	0.0582594216156105	0.0442820924423923	NA	0.0294684345198743	4.56798488454976e-05	NA	NA
SRR16554777	0.0286023919861098	0.00147013894022104	0.0335673830093373	0.107811643216201	0.226410994953986	0.14866166124703	0.00871226224765721	0.0100444120572335	0.0186281586827635	0.0573447675257103	0.067337823194664	0.0540730414985794	0.0486917147062882	0.00623182348460324	0.0135494855573246	0.00132479537533231	8.31425023848934e-05	0.0026871108304515	NA
SRR16554778	0.00709002159957102	0.15844362812655	0.00010069985616991	0.00903871259540646	0.0886136808976601	0.113462114302324	NA	0.000289414205601856	0.425256119043204	3.83693075608522e-05	0.00235571887481771	NA	NA	0.0117687279807157	NA	8.95805874481936e-05	NA	NA	NA
SRR16554779	0.0204620002785548	0.00710727626699637	0.070508367390727	0.305266810946888	0.0265303423783505	0.159429766483882	NA	4.61424711940445e-06	0.0758234943620579	0.00567491681908861	0.161699126073738	0.0238805502562546	0.0269757386529288	0.00929855793849039	0.00275555552317487	NA	2.54997867124983e-06	0.0037199331711304	NA
SRR16554780	0.0187927581066947	0.00106548211239741	0.0683161719341045	0.227809025170233	0.045308319756387	0.156521304657401	0.219554350021133	0.0164957868766825	0.029404686359209	0.0147241953587131	0.0695441832513307	0.000131808634729176	0.0342962126058208	0.0106251438939911	0.0360114637574944	0.0137637428180524	0.0020967658543066	NA	NA
SRR16554781	0.0129274741892954	0.00018225347888359	0.267012730938496	0.3867256335844	0.00982305888401879	0.106044926672729	0.00955945887793333	NA	0.0363831139926687	1.03494309417144e-05	0.0326278229754676	NA	0.0693138648118003	0.0139734911745745	NA	0.013871135302561	0.00574031187182188	NA	NA
SRR16554782	0.000892605872649725	0.00036216298736764	0.152745878550145	0.324976104573208	0.0561312260242312	0.175231111298561	0.0154639027401683	NA	0.0539395503335905	0.00500908913299626	0.0804705122943657	0.00235581233349294	0.0276293495015186	0.0140734688361883	0.0105600947806779	0.0190181781597552	0.00398347414911618	NA	NA
SRR16554783	0.021020011662778	NA	0.238423538335229	0.342624055340034	NA	0.00214914022410222	NA	NA	0.0595470424488958	0.25904328188917	0.0148603483628653	NA	0.0216908283382415	0.0150338523349409	NA	NA	0.000894640066935719	NA	NA
SRR16554784	0.0232741927994019	0.0018857387292406	0.13891616828701	0.372646911331951	0.00596605965125996	0.105220044211052	0.0230047840024491	0.00807587573829435	0.0971340948196116	0.00445169474472257	0.0615243451941181	5.47908451623001e-05	0.0560070545055888	0.0347100004103171	NA	0.0224302172248167	NA	0.00147517593880919	NA
SRR16554785	0.00272277258454811	0.00531170345244584	0.0260380492880192	0.152290642626476	0.0680685696690832	0.184939578783481	0.115426809811914	0.0105943540647282	0.106060869424866	NA	0.0973277594921464	0.151936297302431	0.0313522358891969	0.0137784956836667	NA	0.00491266145122661	0.00390636542761684	NA	NA
SRR16554786	0.0060136445938955	0.176502521986549	0.000181874030005173	0.00687823331608898	0.082520531557165	0.10409337816865	NA	0.000742046042421107	0.420336749870667	0.00012836264873254	0.00176733057423694	NA	8.97245214692188e-05	0.0133615170719089	NA	7.33962752198655e-05	2.86148473874806e-05	NA	NA
SRR16554787	0.0136691624068008	0.000559826937126447	0.204853233569358	0.430929574143215	0.00119206603376397	0.0644142255546886	0.00731920669088354	NA	0.0230329734565682	0.097191119206494	0.0205139710073527	0.000192515711086859	0.0175252739766559	0.0906202079585339	NA	0.0167675715160317	0.00132277982623488	0.000461490786974693	NA
SRR16554788	0.0279228730759325	NA	0.184752324374775	0.257388879036795	0.00590142231817178	0.0241240441602525	0.0219409221843763	0.0189604908462395	0.0435402808403949	0.000970167168358586	0.109308086915352	0.135069472557512	0.0489755771150688	0.0104625956795819	0.0439937321016504	0.0150190706303333	NA	NA	NA
SRR16554789	0.0127492770998714	0.000986979029666363	NA	0.397894567796634	0.00359073469542208	0.232076668484877	NA	2.93036438965817e-05	0.121510559002772	NA	0.0859909661711351	NA	0.0648984571054645	0.0356940302708949	NA	0.014889366053736	NA	NA	NA
SRR16554790	0.0195936731742703	0.000168971062332686	0.341263990143918	0.321220853943843	0.0127411573482822	0.0507275418712933	0.00526545512302836	0.000218606311892912	0.0408023928836992	0.00302775022317381	0.045577303891393	0.044442663207829	0.0391292625458638	0.0143640187950737	NA	0.0148783244660488	0.00480532579891366	NA	NA
